package_number,package_id,profile,group_name,video_position,video_count,video_id,actual_title,clean_title,channel,transcript_status,evidence_grade,upload_file
19,vh_full_intelligence_20260905_162931_bd17f6,FULL_INTELLIGENCE,"Fruit, vegetables and produce safety",3,5,UgIfDo9e_Jk,How to Keep Fruits & Vegetables Fresh for Longer?,How to Keep Fruits & Vegetables Fresh for Longer,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162931_bd17f6\CHATGPT_PACKAGE.json
19,vh_full_intelligence_20260905_162931_bd17f6,FULL_INTELLIGENCE,"Fruit, vegetables and produce safety",4,5,WJ2xwLRI3pE,How to Avoid Buying Wrong Fruits and Vegetables? ft @SatishRayTV,How to Avoid Buying Wrong Fruits and Vegetables ft,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162931_bd17f6\CHATGPT_PACKAGE.json
19,vh_full_intelligence_20260905_162931_bd17f6,FULL_INTELLIGENCE,"Fruit, vegetables and produce safety",5,5,dtP8pTwQgc8,How to Identify Fresh Fruits and Vegetables in Indian Market? ft. @KabitasKitchen,How to Identify Fresh Fruits and Vegetables in Indian Market ft,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162931_bd17f6\CHATGPT_PACKAGE.json
20,vh_full_intelligence_20260905_162938_9642ae,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,1,7,1tjf8ULIWzM,The Entire Targaryen Family Tree Explained,The Entire Targaryen Family Tree Explained,Elemair,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162938_9642ae\CHATGPT_PACKAGE.json
20,vh_full_intelligence_20260905_162938_9642ae,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,2,7,4aGAPBS5AmM,Roberts Rebellion | Before Game Of Thrones | Documentary Style Part 1 and 2,Roberts Rebellion Before Game Of Thrones Documentary Style Part 1 and 2,Half-a-hamburger ,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162938_9642ae\CHATGPT_PACKAGE.json
20,vh_full_intelligence_20260905_162938_9642ae,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,3,7,CJ95UDhwO0g,Why did Vermithor react so differently to Daemon and Rhaenyra?#houseofthedragon #youtube #foryou,Why did Vermithor react so differently to Daemon and Rhaenyra,GothamReel,TRANSCRIPT_AVAILABLE,E,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162938_9642ae\CHATGPT_PACKAGE.json
20,vh_full_intelligence_20260905_162938_9642ae,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,4,7,CkPbJ8Wwtgc,Tywin Lannister #Shorts #TywinLannister #GameOfThrones #ASOIAF #Westeros #Lannister,Tywin Lannister,Black Raven | Westeros,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162938_9642ae\CHATGPT_PACKAGE.json
20,vh_full_intelligence_20260905_162938_9642ae,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,5,7,FT01_aAaAvQ,Aegon Targaryen — The Conqueror | Animated Story | Part 1,Aegon Targaryen — The Conqueror Animated Story Part 1,Black Raven | Westeros,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162938_9642ae\CHATGPT_PACKAGE.json
20,vh_full_intelligence_20260905_162938_9642ae,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,6,7,Pcd28t9x8w8,5 Amazing Vegetarian Protein Foods Better Than Egg,5 Amazing Vegetarian Protein Foods Better Than Egg,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162938_9642ae\CHATGPT_PACKAGE.json
20,vh_full_intelligence_20260905_162938_9642ae,FULL_INTELLIGENCE,Game of Thrones and Westeros lore,7,7,aW816rEx_WQ,Dunk & Egg: Animated Story | After Ashford,Dunk & Egg Animated Story After Ashford,Black Raven | Westeros,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162938_9642ae\CHATGPT_PACKAGE.json
21,vh_full_intelligence_20260905_162947_0f9b0c,FULL_INTELLIGENCE,"Hair fall, greying and scalp health",1,8,0FdtR6dRyBw,"How to Look Younger for your age? (Hair fall, Pigmentation, Dark Circles, Body pain and more)","How to Look Younger for your age (Hair fall, Pigmentation, Dark Circles, Body pain and more)",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162947_0f9b0c\CHATGPT_PACKAGE.json
21,vh_full_intelligence_20260905_162947_0f9b0c,FULL_INTELLIGENCE,"Hair fall, greying and scalp health",2,8,6C3kt88ECSo,How to Stop Hair Fall and Grow Hair Faster Naturally (Men & Women),How to Stop Hair Fall and Grow Hair Faster Naturally (Men & Women),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162947_0f9b0c\CHATGPT_PACKAGE.json
21,vh_full_intelligence_20260905_162947_0f9b0c,FULL_INTELLIGENCE,"Hair fall, greying and scalp health",3,8,7xsxMUFgNt8,How to Get Long & Thick Hair? (4 Best Things for Hair),How to Get Long & Thick Hair (4 Best Things for Hair),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162947_0f9b0c\CHATGPT_PACKAGE.json
21,vh_full_intelligence_20260905_162947_0f9b0c,FULL_INTELLIGENCE,"Hair fall, greying and scalp health",4,8,8Pen8O8RrzQ,"5 Natural Shampoos You Must Try (Hair fall, Grey hair, Dandruff)","5 Natural Shampoos You Must Try (Hair fall, Grey hair, Dandruff)",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162947_0f9b0c\CHATGPT_PACKAGE.json
21,vh_full_intelligence_20260905_162947_0f9b0c,FULL_INTELLIGENCE,"Hair fall, greying and scalp health",5,8,BNDrajnXIko,ULTIMATE Hair Care Routine to Stop Hair Fall & Hair Thinning Permanently (Men & Women),ULTIMATE Hair Care Routine to Stop Hair Fall & Hair Thinning Permanently (Men & Women),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162947_0f9b0c\CHATGPT_PACKAGE.json
21,vh_full_intelligence_20260905_162947_0f9b0c,FULL_INTELLIGENCE,"Hair fall, greying and scalp health",6,8,Qev0A0iUzbo,White Hair to Black Hair Naturally in 5 Steps (Effective Ayurvedic Routine),White Hair to Black Hair Naturally in 5 Steps (Effective Ayurvedic Routine),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162947_0f9b0c\CHATGPT_PACKAGE.json
21,vh_full_intelligence_20260905_162947_0f9b0c,FULL_INTELLIGENCE,"Hair fall, greying and scalp health",7,8,hMA8FaDd_Oc,5 Amazing Foods that Stop Hair Fall,5 Amazing Foods that Stop Hair Fall,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162947_0f9b0c\CHATGPT_PACKAGE.json
21,vh_full_intelligence_20260905_162947_0f9b0c,FULL_INTELLIGENCE,"Hair fall, greying and scalp health",8,8,me7i3OmFTIc,White Hair को Permanently Black करें (सिर्फ 3 Steps में),White Hair को Permanently Black करें (सिर्फ 3 Steps में),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_162947_0f9b0c\CHATGPT_PACKAGE.json
22,vh_full_intelligence_20260905_163000_f59cca,FULL_INTELLIGENCE,Hair-care products and styling,1,9,2ruV2AQrCSw,5 Amazing Hair Oils in India under Rs 249 that You Should Try (Not Sponsored),5 Amazing Hair Oils in India under Rs 249 that You Should Try ( ),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f59cca\CHATGPT_PACKAGE.json
22,vh_full_intelligence_20260905_163000_f59cca,FULL_INTELLIGENCE,Hair-care products and styling,2,9,3_h29kEU7dE,5 Toxin Free Shampoos in India (for Long & Healthy Hair),5 Toxin Free Shampoos in India (for Long & Healthy Hair),Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f59cca\CHATGPT_PACKAGE.json
22,vh_full_intelligence_20260905_163000_f59cca,FULL_INTELLIGENCE,Hair-care products and styling,3,9,BvYwa6u0WLI,Which is the Best Shampoo in India? (in 2024),Which is the Best Shampoo in India (in 2024),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f59cca\CHATGPT_PACKAGE.json
22,vh_full_intelligence_20260905_163000_f59cca,FULL_INTELLIGENCE,Hair-care products and styling,4,9,_u6yrYAP_7w,Try This DIY Hair Mask और पाएं रेशमी घने बाल,Try This DIY Hair Mask और पाएं रेशमी घने बाल,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f59cca\CHATGPT_PACKAGE.json
22,vh_full_intelligence_20260905_163000_f59cca,FULL_INTELLIGENCE,Hair-care products and styling,5,9,joav_O3pupo,5 Amazing Products to Set Your Hair Naturally (For Men & Women) | Fit Tuber,5 Amazing Products to Set Your Hair Naturally (For Men & Women),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f59cca\CHATGPT_PACKAGE.json
22,vh_full_intelligence_20260905_163000_f59cca,FULL_INTELLIGENCE,Hair-care products and styling,6,9,lsY_Llt59x0,3 Natural Hair Care Products that you Must Try (Homemade),3 Natural Hair Care Products that you Must Try (Homemade),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f59cca\CHATGPT_PACKAGE.json
22,vh_full_intelligence_20260905_163000_f59cca,FULL_INTELLIGENCE,Hair-care products and styling,7,9,qfB7tnJ-kRI,20 Shampoos in India Ranked from Worst to Best,20 Shampoos in India Ranked from Worst to Best,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f59cca\CHATGPT_PACKAGE.json
22,vh_full_intelligence_20260905_163000_f59cca,FULL_INTELLIGENCE,Hair-care products and styling,8,9,r-DIv65zHwY,Which is the Best Hair Oil in India? (in 2025),Which is the Best Hair Oil in India (in 2025),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f59cca\CHATGPT_PACKAGE.json
22,vh_full_intelligence_20260905_163000_f59cca,FULL_INTELLIGENCE,Hair-care products and styling,9,9,tbO66nDf7r8,20 Hair Conditioners in India Ranked from Worst to Best,20 Hair Conditioners in India Ranked from Worst to Best,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f59cca\CHATGPT_PACKAGE.json
23,vh_full_intelligence_20260905_163000_49b1cb,FULL_INTELLIGENCE,"Healthy drinks, tea and beverages",1,2,UposRQt67Dg,7 Quick & Healthy Drinks You Should Master ( My Favourites),7 Quick & Healthy Drinks You Should Master ( My Favourites),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_49b1cb\CHATGPT_PACKAGE.json
23,vh_full_intelligence_20260905_163000_49b1cb,FULL_INTELLIGENCE,"Healthy drinks, tea and beverages",2,2,ucOmGiNg1kg,7 Refreshing Drinks to Make Under 30 Seconds (Healthy & Tasty),7 Refreshing Drinks to Make Under 30 Seconds (Healthy & Tasty),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_49b1cb\CHATGPT_PACKAGE.json
24,vh_full_intelligence_20260905_163000_d23560,FULL_INTELLIGENCE,"Heart, liver, kidney and organ health",1,2,Qd_SOd9RAeg,6 Early Warning Signs of Kidney Disease,6 Early Warning Signs of Kidney Disease,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_d23560\CHATGPT_PACKAGE.json
24,vh_full_intelligence_20260905_163000_d23560,FULL_INTELLIGENCE,"Heart, liver, kidney and organ health",2,2,mVWSWc--zGE,How to Unclog Your Arteries (& Prevent Heart Attack),How to Unclog Your Arteries (& Prevent Heart Attack),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_d23560\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260905_163000_f0cfa5,FULL_INTELLIGENCE,Home workouts and strength training,1,8,AzV3EA-1-yM,20 Min Full Body Workout Routine for Beginners (Follow Along) | No Gym,20 Min Full Body Workout Routine for Beginners (Follow Along) No Gym,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f0cfa5\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260905_163000_f0cfa5,FULL_INTELLIGENCE,Home workouts and strength training,2,8,BbWmzx8JpAY,5 Mistakes that you might be doing in Gym | Workout Tips,5 Mistakes that you might be doing in Gym Workout Tips,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f0cfa5\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260905_163000_f0cfa5,FULL_INTELLIGENCE,Home workouts and strength training,3,8,GYHM2df0DGQ,Stop Knee Pain NOW! 2 Exercises To Strengthen Your Knees,Stop Knee Pain NOW 2 Exercises To Strengthen Your Knees,Health Reveal ,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f0cfa5\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260905_163000_f0cfa5,FULL_INTELLIGENCE,Home workouts and strength training,4,8,UnjiirIHTYU,How to Improve Leg Circulation | Only 3 Exercises You Need to Know,How to Improve Leg Circulation Only 3 Exercises You Need to Know,Dr Pote's Vascular Clinic,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f0cfa5\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260905_163000_f0cfa5,FULL_INTELLIGENCE,Home workouts and strength training,5,8,WLsl3M26K-I,How to get rid of Man Boobs? Workout and Diet Tips.,How to get rid of Man Boobs Workout and Diet Tips,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f0cfa5\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260905_163000_f0cfa5,FULL_INTELLIGENCE,Home workouts and strength training,6,8,_mUsMQL8DuA,Build Your Calves with these 3 Secret Home Exercises,Build Your Calves with these 3 Secret Home Exercises,FitBurn Studio,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f0cfa5\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260905_163000_f0cfa5,FULL_INTELLIGENCE,Home workouts and strength training,7,8,cO8cccJkQ1c,20 Min Full Body Workout For Beginners (Follow Along) | Men & Women,20 Min Full Body Workout For Beginners (Follow Along) Men & Women,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f0cfa5\CHATGPT_PACKAGE.json
25,vh_full_intelligence_20260905_163000_f0cfa5,FULL_INTELLIGENCE,Home workouts and strength training,8,8,iOgbAm4hbDo,Cheapest Post Workout Food for Fat Loss & Muscle Gain,Cheapest Post Workout Food for Fat Loss & Muscle Gain,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f0cfa5\CHATGPT_PACKAGE.json
26,vh_full_intelligence_20260905_163000_f36fa4,FULL_INTELLIGENCE,Household safety and healthier alternatives,1,2,8ToYJycXw0I,The Truth about Mosquito Repellents in India (WITH SOLUTION),The Truth about Mosquito Repellents in India (WITH SOLUTION),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f36fa4\CHATGPT_PACKAGE.json
26,vh_full_intelligence_20260905_163000_f36fa4,FULL_INTELLIGENCE,Household safety and healthier alternatives,2,2,j8HApM9L0ss,5 Daily Mistakes that are Damaging the Planet (#4 is Easy) 🌎,5 Daily Mistakes that are Damaging the Planet ( is Easy),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_f36fa4\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260905_163000_6b6623,FULL_INTELLIGENCE,Indian superfoods and food habits,1,9,5qgREntrTXs,Packaged Curd vs Homemade Curd - Which Curd is the Best?,Packaged Curd vs Homemade Curd - Which Curd is the Best,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_6b6623\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260905_163000_6b6623,FULL_INTELLIGENCE,Indian superfoods and food habits,2,9,65A_lShqZA8,7 Reasons You Are Eating Curd the Wrong Way,7 Reasons You Are Eating Curd the Wrong Way,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_6b6623\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260905_163000_6b6623,FULL_INTELLIGENCE,Indian superfoods and food habits,3,9,7RW1u-TddDU,दुनिया का सबसे अच्छा अनाज | गेहूं की जगह अब ये इस्तेमाल करे | The Best Grain In The World,दुनिया का सबसे अच्छा अनाज गेहूं की जगह अब ये इस्तेमाल करे The Best Grain In The World,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_6b6623\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260905_163000_6b6623,FULL_INTELLIGENCE,Indian superfoods and food habits,4,9,Hk4Zhx0M0PE,5 Most Dangerous Ingredients in Your Daily Foods (Worse than Sugar),5 Most Dangerous Ingredients in Your Daily Foods (Worse than Sugar),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_6b6623\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260905_163000_6b6623,FULL_INTELLIGENCE,Indian superfoods and food habits,5,9,XctGOSf08js,5 Indian Superfoods You Must Eat (My Picks),5 Indian Superfoods You Must Eat (My Picks),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_6b6623\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260905_163000_6b6623,FULL_INTELLIGENCE,Indian superfoods and food habits,6,9,bRsQuDUnU4g,5 Indian Superfoods You Must Eat ft. @AbhiandNiyu,5 Indian Superfoods You Must Eat ft,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_6b6623\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260905_163000_6b6623,FULL_INTELLIGENCE,Indian superfoods and food habits,7,9,uIC5GngsSUE,White Potato vs. Sweet Potato,White Potato vs. Sweet Potato,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_6b6623\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260905_163000_6b6623,FULL_INTELLIGENCE,Indian superfoods and food habits,8,9,w0kOxvV26cw,11 Reasons Why Indian Food is Logical & Intelligent 🇮🇳,11 Reasons Why Indian Food is Logical & Intelligent 🇮🇳,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_6b6623\CHATGPT_PACKAGE.json
27,vh_full_intelligence_20260905_163000_6b6623,FULL_INTELLIGENCE,Indian superfoods and food habits,9,9,xfNY-0EItDs,Indian Foods that you thought were healthy but AREN'T,Indian Foods that you thought were healthy but AREN'T,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163000_6b6623\CHATGPT_PACKAGE.json
28,vh_full_intelligence_20260905_163001_86e193,FULL_INTELLIGENCE,Indian wellness and Ayurvedic product reviews,1,6,09W4jwgSHzI,5 Amazing Dabur Products You Should Try - NOT SPONSORED,5 Amazing Dabur Products You Should Try,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163001_86e193\CHATGPT_PACKAGE.json
28,vh_full_intelligence_20260905_163001_86e193,FULL_INTELLIGENCE,Indian wellness and Ayurvedic product reviews,2,6,AKGDDwnVAHg,ये 10 Patanjali Products आपके पसंदीदा Expensive Brands से कहीं बेहतर हैं,ये 10 Patanjali Products आपके पसंदीदा Expensive Brands से कहीं बेहतर हैं,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163001_86e193\CHATGPT_PACKAGE.json
28,vh_full_intelligence_20260905_163001_86e193,FULL_INTELLIGENCE,Indian wellness and Ayurvedic product reviews,3,6,MdTfLzT5FZw,5 Products at Chemist Shop that Need Your Attention!,5 Products at Chemist Shop that Need Your Attention,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163001_86e193\CHATGPT_PACKAGE.json
28,vh_full_intelligence_20260905_163001_86e193,FULL_INTELLIGENCE,Indian wellness and Ayurvedic product reviews,4,6,RWRDGnsQX_k,5 Amazing Patanjali Products You Should Try - NOT SPONSORED,5 Amazing Patanjali Products You Should Try,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163001_86e193\CHATGPT_PACKAGE.json
28,vh_full_intelligence_20260905_163001_86e193,FULL_INTELLIGENCE,Indian wellness and Ayurvedic product reviews,5,6,_3beJopLD2Y,5 Products at the Chemist Shop that Need Your Attention!,5 Products at the Chemist Shop that Need Your Attention,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260905_162825_1f49e9\packages\vh_full_intelligence_20260905_163001_86e193\CHATGPT_PACKAGE.json
