package_number,package_id,profile,group_name,video_position,video_count,package_transcript_chars,video_transcript_chars,split_reason,video_id,actual_title,clean_title,channel,transcript_status,evidence_grade,upload_file
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",8,23,240553,5838,parent_group,utoB7wXrmHY,"How to Nourish and Relax the Eyes? (Best Eye Drops, Top 3 Foods & Practices)","How to Relax and Nourish the Eyes: Eye Drops, Screen-Strain Practices and Foods",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",9,23,240553,8599,parent_group,AeNU-BqwWvE,21 Amazing Daily Hacks for Healthy Life that Actually Work,"21 Daily Health Hacks for Easier Food, Fitness and Routine Choices",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",10,23,240553,3933,parent_group,TSyg05S-5-I,5 Morning Habits that can Ruin Your Day (& Best Morning Habits),5 Morning Habits That Can Ruin Your Day and Better Alternatives,Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",11,23,240553,7768,parent_group,oeBNmD1iwDo,4 Life Changing Habits That I Have Learnt in South India,4 Health and Lifestyle Habits Learned in South India,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",12,23,240553,16184,parent_group,rEPsDiWn9O0,How to Take Care of Your Parents' Health? (Before It's Too Late),"Caring for Aging Parents: Nutrition, Regular Activity, Sleep Routine, Supplement Caution and Emotional Connection",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",13,23,240553,18328,parent_group,3QtWquq6yEA,Do This to Fulfill Vitamin D & B12 Naturally,"Vitamin D, B12, Zinc, Folate and Magnesium: Deficiency Signs, Food Sources and Supplement Cautions",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",14,23,240553,18279,parent_group,T6qnwU16Y48,Eat this Laddoo Every Morning & Results will Surprise You,"Iron-Deficiency Foods and Remedies: Sesame-Jaggery Laddoo, Soaked Raisins, Roasted Chana, ABC Juice and Halim Seeds",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",15,23,240553,9549,parent_group,Tl13Z42277s,How to Take Daily Vitamins and Minerals through Common Foods?,"Food-Based Alternatives to DHT Blockers, Magnesium, Glutathione, Melatonin and Vitamin D Supplements",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",16,23,240553,8180,parent_group,hfAzwS79PXE,"Increase Vitamin B12 Naturally (Symptoms, Best Foods, Natural Supplements)","Vitamin B12 Deficiency: Symptoms, Dairy Foods and Misleading 'Natural B12' Supplement Claims",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",17,23,240553,10813,parent_group,i7aidpUwGC4,5 Women Products That You Should Stop Using Immediately (With Healthier Alternatives),"5 Women's Products Reviewed: Underwire Bras, Fairness Creams, Plastic Loofahs, Multivitamins and Keratin Treatments",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",18,23,240553,11880,parent_group,s5by_uGGkX0,5 Foods that have More Calcium than Milk (Get Stronger Bones),"5 Calcium-Rich Foods: Edible Lime, Sesame Seeds, Kulthi Dal, Ragi and Rajgira",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",19,23,240553,8663,parent_group,3i_Xl-JYx_Q,How to Detox Your Body at Home Once in 15 Days? (The Most Effective Way),"One-Day Fasting as a Body Reset: Benefits, Ekadashi Timing, Hydration and Breaking the Fast",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",20,23,240553,8162,parent_group,4sOMfEAqzEg,5 Reasons You Are Drinking Water the Wrong Way,"5 Water-Drinking Mistakes: Meal Timing, Gulping, Chilled Water, Overhydration and Standing",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",21,23,240553,3996,parent_group,pFjyrjw5HPc,You have been drinking water the wrong way all your life,"How to Drink Water: Meal Timing, Sipping, Morning Water, Temperature and Sitting",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",22,23,240553,18727,parent_group,pQ5OQRqOer8,Stop Drinking DEAD Water! The Bitter Truth of Water Purifiers,"RO, UF and NF Water Purifiers: TDS, Mineral Water, Alkaline Water and Hydration Claims Explained",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
11,vh_full_intelligence_20260906_155951_a4aa36,FULL_INTELLIGENCE,"Health Warning Signs, Deficiencies and Everyday Guidance",23,23,240553,9317,parent_group,yu4rbnEk6BU,5 Things You Must Do Every Morning,"5 Morning Habits: Stretch, Drink Water, Wash Eyes, Oil Pull and Choose a First Meal",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155951_a4aa36\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",1,19,188510,9151,parent_group,0FdtR6dRyBw,"How to Look Younger for your age? (Hair fall, Pigmentation, Dark Circles, Body pain and more)","Castor Oil Uses for Hair, Skin, Pain and Constipation: Useful Topical Ideas with Major Evidence Limits",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",2,19,188510,5503,parent_group,6C3kt88ECSo,How to Stop Hair Fall and Grow Hair Faster Naturally (Men & Women),"Hair-Fall Basics: Heat, Tight Hairstyles, Stress, Nutrition, DHT and Scalp Care",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",3,19,188510,17826,parent_group,8Pen8O8RrzQ,"5 Natural Shampoos You Must Try (Hair fall, Grey hair, Dandruff)","5 DIY Natural Shampoos for Dry Hair, Oily Scalp, Hair Fall/Greying, Dandruff and Gentle Conditioning",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",4,19,188510,6709,parent_group,BNDrajnXIko,ULTIMATE Hair Care Routine to Stop Hair Fall & Hair Thinning Permanently (Men & Women),"3-Step Ayurvedic Hair-Fall Routine: Curry Leaves, Buttermilk Scalp Wash and Amal Ki Rasayan",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",5,19,188510,10096,parent_group,hMA8FaDd_Oc,5 Amazing Foods that Stop Hair Fall,"5 Foods for Hair Nutrition: Carrots, Curry Leaves, Buttermilk, Amla and Almonds",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",6,19,188510,8679,parent_group,pCaz06psb0s,"5 Proven Ways to Reduce Body Heat (Pigmentation, Rashes, Grey Hair, Body odour, Sweating)","5 Traditional Ways to Cool Down in Hot Weather: Head Covering, Gond Katira, Kansa Foot Massage, Cooling Drinks and Clay ",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",7,19,188510,16802,parent_group,z3LlqXNZe2s,"5 Amazing Supplements for Hair (Hair Fall, Dandruff, Grey Hair)","5 Ayurvedic Hair Supplements: Rasayana Churna, Bhringraj Asava, Hair Oils, Anu Taila and Curry Leaves",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",8,19,188510,5742,parent_group,2ruV2AQrCSw,5 Amazing Hair Oils in India under Rs 249 that You Should Try (Not Sponsored),Budget Hair Oils in India Under ₹249: Ingredient-Label Review with Ayurvedic Options,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",9,19,188510,4730,parent_group,3_h29kEU7dE,5 Toxin Free Shampoos in India (for Long & Healthy Hair),"5 Indian Shampoos Reviewed: Juicy Chemistry, Vilvah, Just Herbs, The Moms Co and Rustic Art",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",10,19,188510,12690,parent_group,7xsxMUFgNt8,How to Get Long & Thick Hair? (4 Best Things for Hair),"4 Natural Hair-Care Staples: Bhringraj, Reetha, Castor Oil and Curry Leaves",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",11,19,188510,14137,parent_group,BvYwa6u0WLI,Which is the Best Shampoo in India? (in 2024),"Best Shampoo Options in India 2024: Liquid Shampoos, Offline Picks, Shampoo Bars and Herbal Powders",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",12,19,188510,18088,parent_group,_u6yrYAP_7w,Try This DIY Hair Mask और पाएं रेशमी घने बाल,"DIY Flaxseed Hair-Gel Mask: Boil, Strain, Apply 30 Minutes and Rinse",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",13,19,188510,6885,parent_group,hLCvr7HHJNs,5 Must have Products this Winter (#4 Will Surprise You),"5 Winter Products Reviewed: Arata Lip Balm, Shilajit, Face Moisturizer, Pure Hair Oil and Body Lotion",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",14,19,188510,9567,parent_group,joav_O3pupo,5 Amazing Products to Set Your Hair Naturally (For Men & Women) | Fit Tuber,"5 Hair-Styling Product Categories: Wax, Serum, Beard Oil, Hair Dryer and Comb",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",15,19,188510,8245,parent_group,lsY_Llt59x0,3 Natural Hair Care Products that you Must Try (Homemade),"3 Homemade Hair-Care Products: Reetha Shampoo, Curd Conditioning and Onion-Sesame Hair Oil",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",16,19,188510,8355,parent_group,nwWJsUqtzcY,21 Sri Sri Tattva Products Ranked from Worst to Best,"21 Sri Sri Tattva Products Ranked: Ghee, Ojasvita, Toothpaste, Cosmetics, Red Rice, Jaggery, Hair Oil, Triphala Juice, Q",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",17,19,188510,5937,parent_group,qfB7tnJ-kRI,20 Shampoos in India Ranked from Worst to Best,"20 Indian Shampoos Ranked in 2018: Popular Brands, Herbal Marketing and Khadi",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",18,19,188510,12205,parent_group,r-DIv65zHwY,Which is the Best Hair Oil in India? (in 2025),"Hair Oils in India 2025: Mineral-Oil Screening, Natural/Ayurvedic Picks, Adivasi-Oil Skepticism and DIY Infusion",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
12,vh_full_intelligence_20260906_155953_1a775a,FULL_INTELLIGENCE,"Hair Loss, Scalp Health and Hair-Care Products",19,19,188510,7163,parent_group,tbO66nDf7r8,20 Hair Conditioners in India Ranked from Worst to Best,"20 Hair Conditioners Ranked in 2018: Mainstream Brands, Herbal Marketing, Omved, Vilvah and Just Herbs",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155953_1a775a\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,1,20,207015,5767,parent_group,0HgLywUBhzI,15 Instant Hair Colours in India Ranked from Worst To Best,15 Instant Hair Colours in India Ranked by Ingredients — Historical 2018 Review,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,2,20,207015,19980,parent_group,7j_XpLlh3GE,30 Breakfast Products in India Ranked from Worst to Best (2026),30 Breakfast Products in India Ranked from Worst to Best — 2026 Ingredient and Nutrition Review,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,3,20,207015,11222,parent_group,9lrdgOiWmdA,How to Clear Excess Throat Mucus?,"Excess Throat Mucus: Curd, Banana, Bread, Rice and Chocolate Plus Hot Water, Onion, Licorice and Ginger-Honey Remedies",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,4,20,207015,6050,parent_group,AxMQw7Q9ou0,15 Instant Noodles in India Ranked from Worst to Best,15 Instant Noodles in India Ranked by Ingredients — Historical 2018 Review,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,5,20,207015,21716,parent_group,BgMP3Bx1q10,30 Summer Drinks in India Ranked from Worst to Best (in 2026),30 Summer Drinks in India Ranked from Worst to Best — 2026 Nutrition Review,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,6,20,207015,1633,parent_group,Ih5FtGD_Ofo,I haven't bought bread in a year! Just mix chia seeds with hot water!,Flourless Chia-Flax Flatbread and Red Bean-Lentil Seed Bread,Ella's healthy recipes,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,7,20,207015,12741,parent_group,JhaFxsMp1sQ,Which is the Best Chocolate in India? ft @Foodpharmer,5 Chocolates in India Recommended by Ingredient and Nutrition Criteria,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,8,20,207015,6220,parent_group,OVAQXdFza54,20 Chocolates in India Ranked from Worst to Best,20 Chocolates in India Ranked from Worst to Best — Historical 2018 Review,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,9,20,207015,17881,parent_group,POKzKwFqaNE,20 Ice Creams in India Ranked from Worst to Best (in 2026),20 Ice Creams in India Ranked from Worst to Best — 2026 Ingredient Review,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,10,20,207015,7586,parent_group,SlGIjCPlWF0,7 Trending Fitness Advices in India That Need Your Attention,"Questionable Health Trends: Gluten-Free Diets, Alkaline Water, Raw Diets, Supplements, Juice Detoxes and Enemas",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,11,20,207015,9184,parent_group,SobRqlT0pOM,5 Foods That You Must Avoid in Breakfast (& Best Foods),"5 Breakfast Foods to Limit: Commercial Bread, Muesli/Cereal, Ready-to-Eat Meals, Nutella/Jam and Deep-Fried Foods",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
13,vh_full_intelligence_20260906_155955_69565e,FULL_INTELLIGENCE,Packaged-Food Rankings and Ingredient Comparisons,12,20,207015,5821,parent_group,YHdxBff_M6k,10 Late Night Snacks Options in India Ranked from Worst to Best,10 Late-Night Snack Options in India Ranked from Worst to Best,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155955_69565e\CHATGPT_PACKAGE.json
