package_number,package_id,profile,group_name,video_position,video_count,video_id,actual_title,clean_title,channel,transcript_status,evidence_grade,upload_file
51,vh_full_intelligence_20260904_090707_f37c3f,FULL_INTELLIGENCE,"Oral care, teeth, tongue, and bad breath",4,7,_tSN_1OlcEg,World's best Dental powder.. #drrobin #ayurved #food #doctor #remedy,World's best Dental powder,Dr.Robin Sharma,TRANSCRIPT_AVAILABLE,E,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_f37c3f\CHATGPT_PACKAGE.json
51,vh_full_intelligence_20260904_090707_f37c3f,FULL_INTELLIGENCE,"Oral care, teeth, tongue, and bad breath",5,7,hLrny7Xjy2g,7 Quick & Healthy Dessert Ideas for your Sweet Tooth (Indian Dessert Recipes),7 Quick & Healthy Dessert Ideas for your Sweet Tooth (Indian Dessert Recipes),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_f37c3f\CHATGPT_PACKAGE.json
51,vh_full_intelligence_20260904_090707_f37c3f,FULL_INTELLIGENCE,"Oral care, teeth, tongue, and bad breath",6,7,pskMbM-2QQQ,"Permanent Solution to 4 Common Health Problems (Dark Lips, Bad Breath, Snoring & Acidity)","Permanent Solution to 4 Common Health Problems (Dark Lips, Bad Breath, Snoring & Acidity)",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_f37c3f\CHATGPT_PACKAGE.json
51,vh_full_intelligence_20260904_090707_f37c3f,FULL_INTELLIGENCE,"Oral care, teeth, tongue, and bad breath",7,7,vqRBCa1Jv4w,5 Natural Toothpastes in India Under Rs 219 that You Must Try (#3 is just Rs 70),5 Natural Toothpastes in India Under Rs 219 that You Must Try ( is just Rs 70),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_f37c3f\CHATGPT_PACKAGE.json
52,vh_full_intelligence_20260904_090707_8f6293,FULL_INTELLIGENCE,PCOS and PCOD management,1,1,wY44LKLysHg,Cure PCOS/PCOD Problem Permanently in 6 Steps,Cure PCOS PCOD Problem Permanently in 6 Steps,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_8f6293\CHATGPT_PACKAGE.json
53,vh_full_intelligence_20260904_090707_8f8891,FULL_INTELLIGENCE,"Packaged drinks, tea, coffee, and beverage reviews",1,3,BgMP3Bx1q10,30 Summer Drinks in India Ranked from Worst to Best (in 2026),30 Summer Drinks in India Ranked from Worst to Best (in 2026),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_8f8891\CHATGPT_PACKAGE.json
53,vh_full_intelligence_20260904_090707_8f8891,FULL_INTELLIGENCE,"Packaged drinks, tea, coffee, and beverage reviews",2,3,UposRQt67Dg,7 Quick & Healthy Drinks You Should Master ( My Favourites),7 Quick & Healthy Drinks You Should Master ( My Favourites),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_8f8891\CHATGPT_PACKAGE.json
53,vh_full_intelligence_20260904_090707_8f8891,FULL_INTELLIGENCE,"Packaged drinks, tea, coffee, and beverage reviews",3,3,ucOmGiNg1kg,7 Refreshing Drinks to Make Under 30 Seconds (Healthy & Tasty),7 Refreshing Drinks to Make Under 30 Seconds (Healthy & Tasty),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_8f8891\CHATGPT_PACKAGE.json
54,vh_full_intelligence_20260904_090707_d2bf49,FULL_INTELLIGENCE,"Packaged snacks, noodles, biscuits, breads, and cereals",1,5,AxMQw7Q9ou0,15 Instant Noodles in India Ranked from Worst to Best,15 Instant Noodles in India Ranked from Worst to Best,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_d2bf49\CHATGPT_PACKAGE.json
54,vh_full_intelligence_20260904_090707_d2bf49,FULL_INTELLIGENCE,"Packaged snacks, noodles, biscuits, breads, and cereals",2,5,BCuD36zzimU,Which are the Best Chips in India?,Which are the Best Chips in India,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_d2bf49\CHATGPT_PACKAGE.json
54,vh_full_intelligence_20260904_090707_d2bf49,FULL_INTELLIGENCE,"Packaged snacks, noodles, biscuits, breads, and cereals",3,5,fKxmRoD3_y4,30 Biscuits in India Ranked from Worst to Best,30 Biscuits in India Ranked from Worst to Best,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_d2bf49\CHATGPT_PACKAGE.json
54,vh_full_intelligence_20260904_090707_d2bf49,FULL_INTELLIGENCE,"Packaged snacks, noodles, biscuits, breads, and cereals",4,5,lCSgRPINplc,30 Breads in India Ranked from Worst to Best,30 Breads in India Ranked from Worst to Best,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_d2bf49\CHATGPT_PACKAGE.json
54,vh_full_intelligence_20260904_090707_d2bf49,FULL_INTELLIGENCE,"Packaged snacks, noodles, biscuits, breads, and cereals",5,5,pOBWgUhRLCo,30 Biscuits in India Ranked from Worst to Best (in 2026),30 Biscuits in India Ranked from Worst to Best (in 2026),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090707_d2bf49\CHATGPT_PACKAGE.json
55,vh_full_intelligence_20260904_090708_272833,FULL_INTELLIGENCE,"Periods, menstrual health, and vaginal discharge",1,3,XCRPbZ_vVb4,5 Period Mistakes that Every Woman Should Avoid,5 Period Mistakes that Every Woman Should Avoid,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_272833\CHATGPT_PACKAGE.json
55,vh_full_intelligence_20260904_090708_272833,FULL_INTELLIGENCE,"Periods, menstrual health, and vaginal discharge",2,3,c5iae3FZK_4,White Discharge - What's Normal & What is Not?,White Discharge - What's Normal & What is Not,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_272833\CHATGPT_PACKAGE.json
55,vh_full_intelligence_20260904_090708_272833,FULL_INTELLIGENCE,"Periods, menstrual health, and vaginal discharge",3,3,lGUoBm0FCZQ,"SAY GOODBYE to Period Problems Forever (Irregular Periods, Menstrual Cramps, PMS, Over Bleeding etc)","SAY GOODBYE to Period Problems Forever (Irregular Periods, Menstrual Cramps, PMS, Over Bleeding etc)",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_272833\CHATGPT_PACKAGE.json
56,vh_full_intelligence_20260904_090708_71e064,FULL_INTELLIGENCE,"Politics, geopolitics, and public affairs",1,7,4nvkTCfYxBo,Isha Koppikar Just DESTROYED CJP's Protest Politics! #shorts,Isha Koppikar Just DESTROYED CJP's Protest Politics,varun upasani,TRANSCRIPT_AVAILABLE,E,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_71e064\CHATGPT_PACKAGE.json
56,vh_full_intelligence_20260904_090708_71e064,FULL_INTELLIGENCE,"Politics, geopolitics, and public affairs",2,7,IOMnLG-9jzs,Is India secretly planning for Aksai Chin ?,Is India secretly planning for Aksai Chin,Rishabh Bidhuri,TRANSCRIPT_AVAILABLE,E,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_71e064\CHATGPT_PACKAGE.json
56,vh_full_intelligence_20260904_090708_71e064,FULL_INTELLIGENCE,"Politics, geopolitics, and public affairs",3,7,JUMO3rk8GrY,Democracy khatre mai hai,Democracy khatre mai hai,Divya Gandotra Tandon,TRANSCRIPT_AVAILABLE,E,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_71e064\CHATGPT_PACKAGE.json
56,vh_full_intelligence_20260904_090708_71e064,FULL_INTELLIGENCE,"Politics, geopolitics, and public affairs",4,7,N7yf7zQyBHk,Trump Dumps Pakistan - US Drops Munir From Iran Mediation After $10B Demand & INTEL Red FLAG? Kinjal,Trump Dumps Pakistan - US Drops Munir From Iran Mediation After $10B Demand & INTEL Red FLAG Kinjal,World Affairs by Unacademy,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_71e064\CHATGPT_PACKAGE.json
56,vh_full_intelligence_20260904_090708_71e064,FULL_INTELLIGENCE,"Politics, geopolitics, and public affairs",5,7,NWkJ72Vo3nk,Govt to allow fees on UPI payment above Rs 2000? Ankit Agrawal Study IQ,Govt to allow fees on UPI payment above Rs 2000 Ankit Agrawal Study IQ,StudyIQ IAS,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_71e064\CHATGPT_PACKAGE.json
56,vh_full_intelligence_20260904_090708_71e064,FULL_INTELLIGENCE,"Politics, geopolitics, and public affairs",6,7,U97qYFkja8c,Modi की IIT Entry पे Liberals MELTDOWN 🤡 | Lol Patrol,Modi की IIT Entry पे Liberals MELTDOWN 🤡 Lol Patrol,LOL Patrol,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_71e064\CHATGPT_PACKAGE.json
56,vh_full_intelligence_20260904_090708_71e064,FULL_INTELLIGENCE,"Politics, geopolitics, and public affairs",7,7,raH3rx2oO9k,India Revives Su-30! Picks Super Sukhoi With GaN Virupaksha AESA Radar Over Russia’s Su-57! Kinjal,India Revives Su-30 Picks Super Sukhoi With GaN Virupaksha AESA Radar Over Russia’s Su-57 Kinjal,World Affairs by Unacademy,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_71e064\CHATGPT_PACKAGE.json
57,vh_full_intelligence_20260904_090708_b589ac,FULL_INTELLIGENCE,"Posture, height, knees, mobility, and body repair",1,6,1FU6KwaSw0E,How to Fix Your Body Posture (No More Slouching!),How to Fix Your Body Posture (No More Slouching ),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_b589ac\CHATGPT_PACKAGE.json
57,vh_full_intelligence_20260904_090708_b589ac,FULL_INTELLIGENCE,"Posture, height, knees, mobility, and body repair",2,6,70zlJUqOwnQ,5 ancient methods that fixed my broken body fast,5 ancient methods that fixed my broken body fast,Liam Zollo,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_b589ac\CHATGPT_PACKAGE.json
57,vh_full_intelligence_20260904_090708_b589ac,FULL_INTELLIGENCE,"Posture, height, knees, mobility, and body repair",3,6,9sYLPCmOyQI,Increase Height in 4 Steps (Effective Ayurvedic Routine),Increase Height in 4 Steps (Effective Ayurvedic Routine),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_b589ac\CHATGPT_PACKAGE.json
57,vh_full_intelligence_20260904_090708_b589ac,FULL_INTELLIGENCE,"Posture, height, knees, mobility, and body repair",4,6,GYHM2df0DGQ,Stop Knee Pain NOW! 2 Exercises To Strengthen Your Knees,Stop Knee Pain NOW 2 Exercises To Strengthen Your Knees,Health Reveal ,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_b589ac\CHATGPT_PACKAGE.json
57,vh_full_intelligence_20260904_090708_b589ac,FULL_INTELLIGENCE,"Posture, height, knees, mobility, and body repair",5,6,UnjiirIHTYU,How to Improve Leg Circulation | Only 3 Exercises You Need to Know,How to Improve Leg Circulation Only 3 Exercises You Need to Know,Dr Pote's Vascular Clinic,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_b589ac\CHATGPT_PACKAGE.json
57,vh_full_intelligence_20260904_090708_b589ac,FULL_INTELLIGENCE,"Posture, height, knees, mobility, and body repair",6,6,e9iTLyPLb8U,INCREASE HEIGHT - How to Increase Height Naturally,INCREASE HEIGHT - How to Increase Height Naturally,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090708_b589ac\CHATGPT_PACKAGE.json
58,vh_full_intelligence_20260904_090709_bff1ac,FULL_INTELLIGENCE,"Protein foods, whey, and bodybuilding nutrition",1,10,3sZ_a6BL8aE,LOWEST BUDGET DIET PLAN  for COLLEGE/HOSTEL STUDENTS - Indian Bodybuilding Diet,LOWEST BUDGET DIET PLAN for COLLEGE HOSTEL STUDENTS - Indian Bodybuilding Diet,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_bff1ac\CHATGPT_PACKAGE.json
58,vh_full_intelligence_20260904_090709_bff1ac,FULL_INTELLIGENCE,"Protein foods, whey, and bodybuilding nutrition",2,10,4Ddo_rQIC8g,Healthy Palak Paneer Recipe| High Protein Indian style,Healthy Palak Paneer Recipe High Protein Indian style,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_bff1ac\CHATGPT_PACKAGE.json
58,vh_full_intelligence_20260904_090709_bff1ac,FULL_INTELLIGENCE,"Protein foods, whey, and bodybuilding nutrition",3,10,J-JaGlLiU8k,JAN AUSHADHI WHEY PROTEIN @ RS 1499/KG || LAB TESTED - PASS OR FAIL ?? #review #health #fitness,JAN AUSHADHI WHEY PROTEIN @ RS 1499 KG LAB TESTED - PASS OR FAIL,Trustified,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_bff1ac\CHATGPT_PACKAGE.json
58,vh_full_intelligence_20260904_090709_bff1ac,FULL_INTELLIGENCE,"Protein foods, whey, and bodybuilding nutrition",4,10,MLcQ0yIGq1c,HOMEMADE PROTEIN SHAKE  - Cheap and Easy Recipe for Muscle building and Fat loss,HOMEMADE PROTEIN SHAKE - Cheap and Easy Recipe for Muscle building and Fat loss,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_bff1ac\CHATGPT_PACKAGE.json
58,vh_full_intelligence_20260904_090709_bff1ac,FULL_INTELLIGENCE,"Protein foods, whey, and bodybuilding nutrition",5,10,Pcd28t9x8w8,5 Amazing Vegetarian Protein Foods Better Than Egg,5 Amazing Vegetarian Protein Foods Better Than Egg,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_bff1ac\CHATGPT_PACKAGE.json
58,vh_full_intelligence_20260904_090709_bff1ac,FULL_INTELLIGENCE,"Protein foods, whey, and bodybuilding nutrition",6,10,TOAaMcVmVOg,Top 10 Cheapest Protein Foods in India (Veg & Non Veg),Top 10 Cheapest Protein Foods in India (Veg & Non Veg),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_bff1ac\CHATGPT_PACKAGE.json
58,vh_full_intelligence_20260904_090709_bff1ac,FULL_INTELLIGENCE,"Protein foods, whey, and bodybuilding nutrition",7,10,gVHuh75Xhdw,Top Vegetarian Foods for Bodybuilding in India,Top Vegetarian Foods for Bodybuilding in India,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_bff1ac\CHATGPT_PACKAGE.json
58,vh_full_intelligence_20260904_090709_bff1ac,FULL_INTELLIGENCE,"Protein foods, whey, and bodybuilding nutrition",8,10,i6aFZgDcm-M,High Protein Breakfast for Fat loss and Muscle gain,High Protein Breakfast for Fat loss and Muscle gain,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_bff1ac\CHATGPT_PACKAGE.json
58,vh_full_intelligence_20260904_090709_bff1ac,FULL_INTELLIGENCE,"Protein foods, whey, and bodybuilding nutrition",9,10,iOgbAm4hbDo,Cheapest Post Workout Food for Fat Loss & Muscle Gain,Cheapest Post Workout Food for Fat Loss & Muscle Gain,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_bff1ac\CHATGPT_PACKAGE.json
58,vh_full_intelligence_20260904_090709_bff1ac,FULL_INTELLIGENCE,"Protein foods, whey, and bodybuilding nutrition",10,10,k1WyIcsM42c,3 high-protein breakfasts I prep ahead for better energy and focus,3 high-protein breakfasts I prep ahead for better energy and focus,The Doctor's Kitchen,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_bff1ac\CHATGPT_PACKAGE.json
59,vh_full_intelligence_20260904_090709_5ce696,FULL_INTELLIGENCE,"Respiratory health, mucus, and air pollution",1,2,6vgcPkuQOpU,How to Breathe Fresher Air Instantly in 3 Simple Steps (Air Pollution),How to Breathe Fresher Air Instantly in 3 Simple Steps (Air Pollution),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_5ce696\CHATGPT_PACKAGE.json
59,vh_full_intelligence_20260904_090709_5ce696,FULL_INTELLIGENCE,"Respiratory health, mucus, and air pollution",2,2,9lrdgOiWmdA,How to Clear Excess Throat Mucus?,How to Clear Excess Throat Mucus,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_5ce696\CHATGPT_PACKAGE.json
60,vh_full_intelligence_20260904_090709_8fc7b0,FULL_INTELLIGENCE,"Sexual health, masturbation, nightfall, and porn addiction",1,5,AJz18CVg9Ww,How to Actually Get Over Porn Addiction (5 STEPS) ft. @SalilJamdarCo,How to Actually Get Over Porn Addiction (5 STEPS) ft,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_8fc7b0\CHATGPT_PACKAGE.json
60,vh_full_intelligence_20260904_090709_8fc7b0,FULL_INTELLIGENCE,"Sexual health, masturbation, nightfall, and porn addiction",2,5,ATVyyg74Owc,How to Boost S*x Power Naturally? (Best Foods & Practices),How to Boost S x Power Naturally (Best Foods & Practices),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_8fc7b0\CHATGPT_PACKAGE.json
60,vh_full_intelligence_20260904_090709_8fc7b0,FULL_INTELLIGENCE,"Sexual health, masturbation, nightfall, and porn addiction",3,5,Ypq6bEh_CnM,7 S*x Mistakes that Everyone Should Avoid,7 S x Mistakes that Everyone Should Avoid,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_8fc7b0\CHATGPT_PACKAGE.json
60,vh_full_intelligence_20260904_090709_8fc7b0,FULL_INTELLIGENCE,"Sexual health, masturbation, nightfall, and porn addiction",4,5,c7jWQZf8jvo,9 Common S*x Mistakes That You Must Avoid,9 Common S x Mistakes That You Must Avoid,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_8fc7b0\CHATGPT_PACKAGE.json
60,vh_full_intelligence_20260904_090709_8fc7b0,FULL_INTELLIGENCE,"Sexual health, masturbation, nightfall, and porn addiction",5,5,dQadi21TIwc,How to lead a Healthy Sex Life as per Ayurveda? (Men & Women),How to lead a Healthy Sex Life as per Ayurveda (Men & Women),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_8fc7b0\CHATGPT_PACKAGE.json
61,vh_full_intelligence_20260904_090709_26fa7d,FULL_INTELLIGENCE,Shampoos and conditioners,1,4,3_h29kEU7dE,5 Toxin Free Shampoos in India (for Long & Healthy Hair),5 Toxin Free Shampoos in India (for Long & Healthy Hair),Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_26fa7d\CHATGPT_PACKAGE.json
61,vh_full_intelligence_20260904_090709_26fa7d,FULL_INTELLIGENCE,Shampoos and conditioners,2,4,BvYwa6u0WLI,Which is the Best Shampoo in India? (in 2024),Which is the Best Shampoo in India (in 2024),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_26fa7d\CHATGPT_PACKAGE.json
61,vh_full_intelligence_20260904_090709_26fa7d,FULL_INTELLIGENCE,Shampoos and conditioners,3,4,qfB7tnJ-kRI,20 Shampoos in India Ranked from Worst to Best,20 Shampoos in India Ranked from Worst to Best,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_26fa7d\CHATGPT_PACKAGE.json
61,vh_full_intelligence_20260904_090709_26fa7d,FULL_INTELLIGENCE,Shampoos and conditioners,4,4,tbO66nDf7r8,20 Hair Conditioners in India Ranked from Worst to Best,20 Hair Conditioners in India Ranked from Worst to Best,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090709_26fa7d\CHATGPT_PACKAGE.json
62,vh_full_intelligence_20260904_090710_7cd79a,FULL_INTELLIGENCE,Sleep quality and nighttime habits,1,2,8enq8pzdQI0,ULTIMATE Night Time Routine for Fast & Deep Sleep (and to Wake up Energetic the Next day),ULTIMATE Night Time Routine for Fast & Deep Sleep (and to Wake up Energetic the Next day),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090710_7cd79a\CHATGPT_PACKAGE.json
62,vh_full_intelligence_20260904_090710_7cd79a,FULL_INTELLIGENCE,Sleep quality and nighttime habits,2,2,qBGy1ibJrRc,4 Habits that can Ruin your Night (& The Next day),4 Habits that can Ruin your Night (& The Next day),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090710_7cd79a\CHATGPT_PACKAGE.json
63,vh_full_intelligence_20260904_090710_dd0d40,FULL_INTELLIGENCE,"Stress, anxiety, depression, and cortisol",1,2,Z8dAhgsHwQg,3 Foods That Naturally Decrease Cortisol (The Stress Hormone),3 Foods That Naturally Decrease Cortisol (The Stress Hormone),Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260904_090644_7fb4e0\packages\vh_full_intelligence_20260904_090710_dd0d40\CHATGPT_PACKAGE.json
